Crop,Crop_Year,Season,State,Yield,Rainfall,Avg_ONI,ENSO_Phase,ENSO_Intensity,Rainfall_Category,Year_Weight,Avg_Yield_By_Crop,Yield_Std_By_Crop,Avg_Rainfall_By_Crop,Rainfall_Deviation,Crop_Count,Season_Code
Citrus,2012,Rabi,Andhra Pradesh,10.346114,248.959999999999,0.3,Neutral,Weak,Low,2.0,9.8407,0.984,236.4494,12.51,216,2
Citrus,2013,Rabi,Andhra Pradesh,10.180742,308.93,-0.26,Neutral,Weak,Low,2.0,9.8407,0.984,236.4494,72.48,216,2
Citrus,2014,Rabi,Andhra Pradesh,9.585583,227.63,0.24,Neutral,Weak,Low,2.0,9.8407,0.984,236.4494,-8.82,216,2
Citrus,2015,Rabi,Andhra Pradesh,8.565848,338.8,1.9,El Nino,Strong,Low,3.0,9.8407,0.984,236.4494,102.35,216,2
Citrus,2016,Rabi,Andhra Pradesh,11.099409,118.83,-0.4,La Nina,Weak,Low,3.0,9.8407,0.984,236.4494,-117.62,216,2
Citrus,2017,Rabi,Andhra Pradesh,10.382142,240.27,-0.08,Neutral,Weak,Low,3.0,9.8407,0.984,236.4494,3.82,216,2
Citrus,2018,Rabi,Andhra Pradesh,8.472522,168.12,0.36,Neutral,Weak,Low,3.0,9.8407,0.984,236.4494,-68.33,216,2
Citrus,2019,Rabi,Andhra Pradesh,10.744359,349.63,0.32,Neutral,Weak,Low,3.0,9.8407,0.984,236.4494,113.18,216,2
Citrus,2020,Rabi,Andhra Pradesh,8.97799,264.5439130434782,-0.6,La Nina,Moderate,Normal,3.0,9.8407,0.984,236.4494,28.09,216,2
Coffee,1997,Kharif,Andhra Pradesh,0.764953,421.52,1.82,El Nino,Strong,Low,1.0,0.9716,0.1044,851.1912,-429.67,120,1
Coffee,1998,Kharif,Andhra Pradesh,0.894694,603.86,-0.94,La Nina,Moderate,Low,1.0,0.9716,0.1044,851.1912,-247.33,120,1
Coffee,1999,Kharif,Andhra Pradesh,0.923095,426.83,-1.14,La Nina,Strong,Low,1.0,0.9716,0.1044,851.1912,-424.36,120,1
Coffee,2000,Kharif,Andhra Pradesh,0.946494,728.31,-0.56,La Nina,Moderate,Normal,1.0,0.9716,0.1044,851.1912,-122.88,120,1
Coffee,2001,Kharif,Andhra Pradesh,0.846483,503.26,-0.16,Neutral,Weak,Low,1.0,0.9716,0.1044,851.1912,-347.93,120,1
Coffee,2002,Kharif,Andhra Pradesh,0.904259,368.88,0.92,El Nino,Moderate,Low,1.0,0.9716,0.1044,851.1912,-482.31,120,1
Coffee,2003,Kharif,Andhra Pradesh,0.866778,578.76,0.1399999999999999,Neutral,Weak,Low,1.0,0.9716,0.1044,851.1912,-272.43,120,1
Coffee,2004,Kharif,Andhra Pradesh,1.036132,531.9,0.5599999999999999,El Nino,Moderate,Low,1.0,0.9716,0.1044,851.1912,-319.29,120,1
Coffee,2005,Kharif,Andhra Pradesh,0.879983,594.74,-0.1,Neutral,Weak,Low,2.0,0.9716,0.1044,851.1912,-256.45,120,1
Coffee,2006,Kharif,Andhra Pradesh,0.891877,593.84,0.3399999999999999,Neutral,Weak,Low,2.0,0.9716,0.1044,851.1912,-257.35,120,1
Coffee,2007,Kharif,Andhra Pradesh,0.958309,873.719999999999,-0.86,La Nina,Moderate,Normal,2.0,0.9716,0.1044,851.1912,22.53,120,1
Coffee,2008,Kharif,Andhra Pradesh,1.061412,574.45,-0.36,Neutral,Weak,Low,2.0,0.9716,0.1044,851.1912,-276.74,120,1
Coffee,2009,Kharif,Andhra Pradesh,1.003635,588.01,0.62,El Nino,Moderate,Low,2.0,0.9716,0.1044,851.1912,-263.18,120,1
Coffee,2010,Kharif,Andhra Pradesh,0.992355,845.71,-1.24,La Nina,Strong,Normal,2.0,0.9716,0.1044,851.1912,-5.48,120,1
Coffee,2011,Kharif,Andhra Pradesh,1.076744,525.28,-0.64,La Nina,Moderate,Low,2.0,0.9716,0.1044,851.1912,-325.91,120,1
Coffee,2012,Kharif,Andhra Pradesh,1.026319,586.23,0.3,Neutral,Weak,Low,2.0,0.9716,0.1044,851.1912,-264.96,120,1
Coffee,2013,Kharif,Andhra Pradesh,1.013347,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,0.9716,0.1044,851.1912,-108.86,120,1
Coffee,2014,Kharif,Andhra Pradesh,1.067114,559.39,0.24,Neutral,Weak,Low,2.0,0.9716,0.1044,851.1912,-291.8,120,1
Coffee,2015,Kharif,Andhra Pradesh,0.814308,608.36,1.9,El Nino,Strong,Low,3.0,0.9716,0.1044,851.1912,-242.83,120,1
Coffee,2016,Kharif,Andhra Pradesh,1.1813,726.59,-0.4,La Nina,Weak,Normal,3.0,0.9716,0.1044,851.1912,-124.6,120,1
Coffee,2017,Kharif,Andhra Pradesh,1.035601,681.1,-0.08,Neutral,Weak,Low,3.0,0.9716,0.1044,851.1912,-170.09,120,1
Coffee,2018,Kharif,Andhra Pradesh,0.944686,618.42,0.36,Neutral,Weak,Low,3.0,0.9716,0.1044,851.1912,-232.77,120,1
Coffee,2019,Kharif,Andhra Pradesh,0.97211,721.96,0.32,Neutral,Weak,Normal,3.0,0.9716,0.1044,851.1912,-129.23,120,1
Coffee,2020,Kharif,Andhra Pradesh,1.066004,608.8456521739129,-0.6,La Nina,Moderate,Normal,3.0,0.9716,0.1044,851.1912,-242.35,120,1
Coriander,2012,Kharif,Andhra Pradesh,0.575,586.23,0.3,Neutral,Weak,Low,2.0,0.5234,0.1957,309.1358,277.09,85,1
Coriander,2012,Rabi,Andhra Pradesh,0.723333333,248.959999999999,-0.325,La Nina,Weak,Low,2.0,0.5234,0.1957,309.1358,-60.18,85,2
Coriander,2013,Kharif,Andhra Pradesh,0.62,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,0.5234,0.1957,309.1358,433.19,85,1
Coriander,2013,Rabi,Andhra Pradesh,0.668,308.93,-0.225,Neutral,Weak,Low,2.0,0.5234,0.1957,309.1358,-0.21,85,2
Coriander,2014,Kharif,Andhra Pradesh,0.51,559.39,0.24,Neutral,Weak,Low,2.0,0.5234,0.1957,309.1358,250.25,85,1
Coriander,2014,Rabi,Andhra Pradesh,0.518333333,227.63,0.225,Neutral,Weak,Low,2.0,0.5234,0.1957,309.1358,-81.51,85,2
Coriander,2015,Kharif,Andhra Pradesh,0.396666667,608.36,1.9,El Nino,Strong,Low,3.0,0.5234,0.1957,309.1358,299.22,85,1
Coriander,2015,Rabi,Andhra Pradesh,0.4425,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,0.5234,0.1957,309.1358,29.66,85,2
Coriander,2016,Kharif,Andhra Pradesh,0.13,726.59,-0.4,La Nina,Weak,Normal,3.0,0.5234,0.1957,309.1358,417.45,85,1
Coriander,2016,Rabi,Andhra Pradesh,0.536666667,118.83,0.95,El Nino,Moderate,Low,3.0,0.5234,0.1957,309.1358,-190.31,85,2
Coriander,2017,Rabi,Andhra Pradesh,0.63875,240.27,-0.475,Neutral,Weak,Low,3.0,0.5234,0.1957,309.1358,-68.87,85,2
Coriander,2018,Rabi,Andhra Pradesh,0.331428571,168.12,0.1,La Nina,Weak,Low,3.0,0.5234,0.1957,309.1358,-141.02,85,2
Coriander,2019,Rabi,Andhra Pradesh,0.50375,349.63,0.775,El Nino,Moderate,Low,3.0,0.5234,0.1957,309.1358,40.49,85,2
Cotton,1997,Kharif,Andhra Pradesh,1.643333333,421.52,1.82,El Nino,Strong,Low,1.0,1.5877,1.0703,919.6871,-498.17,472,1
Cotton,1998,Kharif,Andhra Pradesh,1.093809524,603.86,-0.94,La Nina,Moderate,Low,1.0,1.5877,1.0703,919.6871,-315.83,472,1
Cotton,1999,Kharif,Andhra Pradesh,1.458181818,426.83,-1.14,La Nina,Strong,Low,1.0,1.5877,1.0703,919.6871,-492.86,472,1
Cotton,2000,Kharif,Andhra Pradesh,1.687727273,728.31,-0.56,La Nina,Moderate,Normal,1.0,1.5877,1.0703,919.6871,-191.38,472,1
Cotton,2001,Kharif,Andhra Pradesh,1.820454545,503.26,-0.16,Neutral,Weak,Low,1.0,1.5877,1.0703,919.6871,-416.43,472,1
Cotton,2002,Kharif,Andhra Pradesh,1.455238095,368.88,0.92,El Nino,Moderate,Low,1.0,1.5877,1.0703,919.6871,-550.81,472,1
Cotton,2003,Kharif,Andhra Pradesh,2.137619048,578.76,0.1399999999999999,Neutral,Weak,Low,1.0,1.5877,1.0703,919.6871,-340.93,472,1
Cotton,2004,Kharif,Andhra Pradesh,1.901428571,531.9,0.5599999999999999,El Nino,Moderate,Low,1.0,1.5877,1.0703,919.6871,-387.79,472,1
Cotton,2005,Kharif,Andhra Pradesh,1.727272727,594.74,-0.1,Neutral,Weak,Low,2.0,1.5877,1.0703,919.6871,-324.95,472,1
Cotton,2006,Kharif,Andhra Pradesh,2.080952381,593.84,0.3399999999999999,Neutral,Weak,Low,2.0,1.5877,1.0703,919.6871,-325.85,472,1
Cotton,2007,Kharif,Andhra Pradesh,2.668,873.719999999999,-0.86,La Nina,Moderate,Normal,2.0,1.5877,1.0703,919.6871,-45.97,472,1
Cotton,2008,Kharif,Andhra Pradesh,2.456363636,574.45,-0.36,Neutral,Weak,Low,2.0,1.5877,1.0703,919.6871,-345.24,472,1
Cotton,2009,Kharif,Andhra Pradesh,2.209090909,588.01,0.62,El Nino,Moderate,Low,2.0,1.5877,1.0703,919.6871,-331.68,472,1
Cotton,2010,Kharif,Andhra Pradesh,1.980454545,845.71,-1.24,La Nina,Strong,Normal,2.0,1.5877,1.0703,919.6871,-73.98,472,1
Cotton,2011,Kharif,Andhra Pradesh,1.548181818,525.28,-0.64,La Nina,Moderate,Low,2.0,1.5877,1.0703,919.6871,-394.41,472,1
Cotton,2012,Kharif,Andhra Pradesh,2.440454545,586.23,0.3,Neutral,Weak,Low,2.0,1.5877,1.0703,919.6871,-333.46,472,1
Cotton,2013,Kharif,Andhra Pradesh,2.623846154,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,1.5877,1.0703,919.6871,-177.36,472,1
Cotton,2013,Rabi,Andhra Pradesh,2.531666667,308.93,-0.225,Neutral,Weak,Low,2.0,1.5877,1.0703,919.6871,-610.76,472,2
Cotton,2014,Kharif,Andhra Pradesh,3.026153846,559.39,0.24,Neutral,Weak,Low,2.0,1.5877,1.0703,919.6871,-360.3,472,1
Cotton,2014,Rabi,Andhra Pradesh,2.897142857,227.63,0.225,Neutral,Weak,Low,2.0,1.5877,1.0703,919.6871,-692.06,472,2
Cotton,2015,Kharif,Andhra Pradesh,2.519230769,608.36,1.9,El Nino,Strong,Low,3.0,1.5877,1.0703,919.6871,-311.33,472,1
Cotton,2015,Rabi,Andhra Pradesh,2.23,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,1.5877,1.0703,919.6871,-580.89,472,2
Cotton,2016,Kharif,Andhra Pradesh,2.633076923,726.59,-0.4,La Nina,Weak,Normal,3.0,1.5877,1.0703,919.6871,-193.1,472,1
Cotton,2016,Rabi,Andhra Pradesh,2.201428571,118.83,0.95,El Nino,Moderate,Low,3.0,1.5877,1.0703,919.6871,-800.86,472,2
Cotton,2017,Kharif,Andhra Pradesh,2.660769231,681.1,-0.08,Neutral,Weak,Low,3.0,1.5877,1.0703,919.6871,-238.59,472,1
Cotton,2017,Rabi,Andhra Pradesh,2.116,240.27,-0.475,Neutral,Weak,Low,3.0,1.5877,1.0703,919.6871,-679.42,472,2
Cotton,2018,Kharif,Andhra Pradesh,2.386153846,618.42,0.36,Neutral,Weak,Low,3.0,1.5877,1.0703,919.6871,-301.27,472,1
Cotton,2018,Rabi,Andhra Pradesh,2.251666667,168.12,0.1,La Nina,Weak,Low,3.0,1.5877,1.0703,919.6871,-751.57,472,2
Cotton,2019,Kharif,Andhra Pradesh,0.543846154,721.96,0.32,Neutral,Weak,Normal,3.0,1.5877,1.0703,919.6871,-197.73,472,1
Cotton,2019,Rabi,Andhra Pradesh,3.305,349.63,0.775,El Nino,Moderate,Low,3.0,1.5877,1.0703,919.6871,-570.06,472,2
Cowpea,2011,Kharif,Andhra Pradesh,0.225,525.28,-0.64,La Nina,Moderate,Low,2.0,0.8282,0.4696,673.4471,-148.17,131,1
Cowpea,2011,Rabi,Andhra Pradesh,0.801764706,163.41,-1.05,La Nina,Strong,Low,2.0,0.8282,0.4696,673.4471,-510.04,131,2
Cowpea,2012,Kharif,Andhra Pradesh,0.4,586.23,0.3,Neutral,Weak,Low,2.0,0.8282,0.4696,673.4471,-87.22,131,1
Cowpea,2012,Rabi,Andhra Pradesh,1.0425,248.959999999999,-0.325,La Nina,Weak,Low,2.0,0.8282,0.4696,673.4471,-424.49,131,2
Cowpea,2013,Kharif,Andhra Pradesh,0.45625,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,0.8282,0.4696,673.4471,68.88,131,1
Cowpea,2013,Rabi,Andhra Pradesh,0.787777778,308.93,-0.225,Neutral,Weak,Low,2.0,0.8282,0.4696,673.4471,-364.52,131,2
Cowpea,2014,Kharif,Andhra Pradesh,0.4125,559.39,0.24,Neutral,Weak,Low,2.0,0.8282,0.4696,673.4471,-114.06,131,1
Cowpea,2014,Rabi,Andhra Pradesh,0.874444444,227.63,0.225,Neutral,Weak,Low,2.0,0.8282,0.4696,673.4471,-445.82,131,2
Cowpea,2015,Kharif,Andhra Pradesh,0.77125,608.36,1.9,El Nino,Strong,Low,3.0,0.8282,0.4696,673.4471,-65.09,131,1
Cowpea,2015,Rabi,Andhra Pradesh,0.513,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,0.8282,0.4696,673.4471,-334.65,131,2
Cowpea,2016,Kharif,Andhra Pradesh,0.491428571,726.59,-0.4,La Nina,Weak,Normal,3.0,0.8282,0.4696,673.4471,53.14,131,1
Cowpea,2016,Rabi,Andhra Pradesh,0.585,118.83,0.95,El Nino,Moderate,Low,3.0,0.8282,0.4696,673.4471,-554.62,131,2
Cowpea,2017,Kharif,Andhra Pradesh,0.691428571,681.1,-0.08,Neutral,Weak,Low,3.0,0.8282,0.4696,673.4471,7.65,131,1
Cowpea,2017,Rabi,Andhra Pradesh,0.574285714,240.27,-0.475,Neutral,Weak,Low,3.0,0.8282,0.4696,673.4471,-433.18,131,2
Cowpea,2018,Kharif,Andhra Pradesh,0.176666667,618.42,0.36,Neutral,Weak,Low,3.0,0.8282,0.4696,673.4471,-55.03,131,1
Cowpea,2018,Rabi,Andhra Pradesh,0.53,168.12,0.1,La Nina,Weak,Low,3.0,0.8282,0.4696,673.4471,-505.33,131,2
Cowpea,2019,Kharif,Andhra Pradesh,0.503333333,721.96,0.32,Neutral,Weak,Normal,3.0,0.8282,0.4696,673.4471,48.51,131,1
Cowpea,2019,Rabi,Andhra Pradesh,0.630909091,349.63,0.775,El Nino,Moderate,Low,3.0,0.8282,0.4696,673.4471,-323.82,131,2
Dry chillies,1997,Kharif,Andhra Pradesh,1.939,421.52,1.82,El Nino,Strong,Low,1.0,2.5045,2.6918,466.1561,-44.64,216,1
Dry chillies,1997,Rabi,Andhra Pradesh,1.770909091,260.94,0.975,El Nino,Moderate,Low,1.0,2.5045,2.6918,466.1561,-205.22,216,2
Dry chillies,1998,Kharif,Andhra Pradesh,2.289,603.86,-0.94,La Nina,Moderate,Low,1.0,2.5045,2.6918,466.1561,137.7,216,1
Dry chillies,1998,Rabi,Andhra Pradesh,2.053181818,277.78,0.25,El Nino,Weak,Low,1.0,2.5045,2.6918,466.1561,-188.38,216,2
Dry chillies,2000,Kharif,Andhra Pradesh,2.146818182,728.31,-0.56,La Nina,Moderate,Normal,1.0,2.5045,2.6918,466.1561,262.15,216,1
Dry chillies,2000,Rabi,Andhra Pradesh,2.023181818,137.53,-1.125,La Nina,Strong,Low,1.0,2.5045,2.6918,466.1561,-328.63,216,2
Dry chillies,2001,Kharif,Andhra Pradesh,2.497272727,503.26,-0.16,Neutral,Weak,Low,1.0,2.5045,2.6918,466.1561,37.1,216,1
Dry chillies,2001,Rabi,Andhra Pradesh,2.276363636,356.02,-0.45,La Nina,Weak,Low,1.0,2.5045,2.6918,466.1561,-110.14,216,2
Dry chillies,2002,Kharif,Andhra Pradesh,1.668636364,368.88,0.92,El Nino,Moderate,Low,1.0,2.5045,2.6918,466.1561,-97.28,216,1
Dry chillies,2002,Rabi,Andhra Pradesh,2.070909091,236.12,0.575,Neutral,Moderate,Low,1.0,2.5045,2.6918,466.1561,-230.04,216,2
Dry chillies,2003,Kharif,Andhra Pradesh,3.072272727,578.76,0.1399999999999999,Neutral,Weak,Low,1.0,2.5045,2.6918,466.1561,112.6,216,1
Dry chillies,2003,Rabi,Andhra Pradesh,2.584545455,285.159999999999,0.575,El Nino,Moderate,Low,1.0,2.5045,2.6918,466.1561,-181.0,216,2
Dry chillies,2004,Kharif,Andhra Pradesh,2.911363636,531.9,0.5599999999999999,El Nino,Moderate,Low,1.0,2.5045,2.6918,466.1561,65.74,216,1
Dry chillies,2004,Rabi,Andhra Pradesh,3.148636364,215.11,0.5249999999999999,Neutral,Moderate,Low,1.0,2.5045,2.6918,466.1561,-251.05,216,2
Dry chillies,2005,Kharif,Andhra Pradesh,2.937272727,594.74,-0.1,Neutral,Weak,Low,2.0,2.5045,2.6918,466.1561,128.58,216,1
Dry chillies,2005,Rabi,Andhra Pradesh,2.799090909,407.12,-0.05,El Nino,Weak,Low,2.0,2.5045,2.6918,466.1561,-59.04,216,2
Dry chillies,2006,Kharif,Andhra Pradesh,3.297727273,593.84,0.3399999999999999,Neutral,Weak,Low,2.0,2.5045,2.6918,466.1561,127.68,216,1
Dry chillies,2006,Rabi,Andhra Pradesh,3.181363636,249.8,0.0249999999999999,La Nina,Weak,Low,2.0,2.5045,2.6918,466.1561,-216.36,216,2
Dry chillies,2007,Kharif,Andhra Pradesh,2.807894737,873.719999999999,-0.86,La Nina,Moderate,Normal,2.0,2.5045,2.6918,466.1561,407.56,216,1
Dry chillies,2007,Rabi,Andhra Pradesh,2.566111111,364.56,-0.55,La Nina,Moderate,Low,2.0,2.5045,2.6918,466.1561,-101.6,216,2
Dry chillies,2008,Kharif,Andhra Pradesh,3.326818182,574.45,-0.36,Neutral,Weak,Low,2.0,2.5045,2.6918,466.1561,108.29,216,1
Dry chillies,2008,Rabi,Andhra Pradesh,3.225,283.17,-1.1,La Nina,Strong,Low,2.0,2.5045,2.6918,466.1561,-182.99,216,2
Dry chillies,2009,Kharif,Andhra Pradesh,3.287142857,588.01,0.62,El Nino,Moderate,Low,2.0,2.5045,2.6918,466.1561,121.85,216,1
Dry chillies,2009,Rabi,Andhra Pradesh,3.595,228.51,0.35,La Nina,Weak,Low,2.0,2.5045,2.6918,466.1561,-237.65,216,2
Dry chillies,2010,Kharif,Andhra Pradesh,2.949,845.71,-1.24,La Nina,Strong,Normal,2.0,2.5045,2.6918,466.1561,379.55,216,1
Dry chillies,2010,Rabi,Andhra Pradesh,3.1715,408.08,-0.1,El Nino,Weak,Low,2.0,2.5045,2.6918,466.1561,-58.08,216,2
Dry chillies,2011,Kharif,Andhra Pradesh,2.798,525.28,-0.64,La Nina,Moderate,Low,2.0,2.5045,2.6918,466.1561,59.12,216,1
Dry chillies,2011,Rabi,Andhra Pradesh,3.100909091,163.41,-1.05,La Nina,Strong,Low,2.0,2.5045,2.6918,466.1561,-302.75,216,2
Dry chillies,2012,Kharif,Andhra Pradesh,2.63,586.23,0.3,Neutral,Weak,Low,2.0,2.5045,2.6918,466.1561,120.07,216,1
Dry chillies,2012,Rabi,Andhra Pradesh,3.632142857,248.959999999999,-0.325,La Nina,Weak,Low,2.0,2.5045,2.6918,466.1561,-217.2,216,2
Dry chillies,2013,Kharif,Andhra Pradesh,4.287272727,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,2.5045,2.6918,466.1561,276.17,216,1
Dry chillies,2013,Rabi,Andhra Pradesh,3.246153846,308.93,-0.225,Neutral,Weak,Low,2.0,2.5045,2.6918,466.1561,-157.23,216,2
Dry chillies,2014,Kharif,Andhra Pradesh,5.321,559.39,0.24,Neutral,Weak,Low,2.0,2.5045,2.6918,466.1561,93.23,216,1
Dry chillies,2014,Rabi,Andhra Pradesh,3.715384615,227.63,0.225,Neutral,Weak,Low,2.0,2.5045,2.6918,466.1561,-238.53,216,2
Dry chillies,2015,Kharif,Andhra Pradesh,3.815454545,608.36,1.9,El Nino,Strong,Low,3.0,2.5045,2.6918,466.1561,142.2,216,1
Dry chillies,2015,Rabi,Andhra Pradesh,3.588461538,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,2.5045,2.6918,466.1561,-127.36,216,2
Dry chillies,2016,Kharif,Andhra Pradesh,4.829090909,726.59,-0.4,La Nina,Weak,Normal,3.0,2.5045,2.6918,466.1561,260.43,216,1
Dry chillies,2016,Rabi,Andhra Pradesh,3.75,118.83,0.95,El Nino,Moderate,Low,3.0,2.5045,2.6918,466.1561,-347.33,216,2
Dry chillies,2017,Kharif,Andhra Pradesh,4.826923077,681.1,-0.08,Neutral,Weak,Low,3.0,2.5045,2.6918,466.1561,214.94,216,1
Dry chillies,2017,Rabi,Andhra Pradesh,3.846153846,240.27,-0.475,Neutral,Weak,Low,3.0,2.5045,2.6918,466.1561,-225.89,216,2
Dry chillies,2018,Kharif,Andhra Pradesh,2.991666667,618.42,0.36,Neutral,Weak,Low,3.0,2.5045,2.6918,466.1561,152.26,216,1
Dry chillies,2018,Rabi,Andhra Pradesh,3.401538462,168.12,0.1,La Nina,Weak,Low,3.0,2.5045,2.6918,466.1561,-298.04,216,2
Dry chillies,2019,Kharif,Andhra Pradesh,4.526666667,721.96,0.32,Neutral,Weak,Normal,3.0,2.5045,2.6918,466.1561,255.8,216,1
Dry chillies,2019,Rabi,Andhra Pradesh,4.034615385,349.63,0.775,El Nino,Moderate,Low,3.0,2.5045,2.6918,466.1561,-116.53,216,2
Ginger,2012,Kharif,Andhra Pradesh,6.5525,586.23,0.3,Neutral,Weak,Low,2.0,4.9988,3.7987,1360.8596,-774.63,252,1
Ginger,2012,Rabi,Andhra Pradesh,8.0,248.959999999999,-0.325,La Nina,Weak,Low,2.0,4.9988,3.7987,1360.8596,-1111.9,252,2
Ginger,2013,Kharif,Andhra Pradesh,5.35,742.329999999999,-0.26,Neutral,Weak,Normal,2.0,4.9988,3.7987,1360.8596,-618.53,252,1
Ginger,2014,Kharif,Andhra Pradesh,3.0625,559.39,0.24,Neutral,Weak,Low,2.0,4.9988,3.7987,1360.8596,-801.47,252,1
Ginger,2014,Rabi,Andhra Pradesh,2.86,227.63,0.225,Neutral,Weak,Low,2.0,4.9988,3.7987,1360.8596,-1133.23,252,2
Ginger,2015,Kharif,Andhra Pradesh,2.802,608.36,1.9,El Nino,Strong,Low,3.0,4.9988,3.7987,1360.8596,-752.5,252,1
Ginger,2015,Rabi,Andhra Pradesh,3.0,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,4.9988,3.7987,1360.8596,-1022.06,252,2
Ginger,2016,Kharif,Andhra Pradesh,2.288,726.59,-0.4,La Nina,Weak,Normal,3.0,4.9988,3.7987,1360.8596,-634.27,252,1
Ginger,2016,Rabi,Andhra Pradesh,2.75,118.83,0.95,El Nino,Moderate,Low,3.0,4.9988,3.7987,1360.8596,-1242.03,252,2
Ginger,2017,Kharif,Andhra Pradesh,0.995,681.1,-0.08,Neutral,Weak,Low,3.0,4.9988,3.7987,1360.8596,-679.76,252,1
Ginger,2018,Kharif,Andhra Pradesh,3.134,618.42,0.36,Neutral,Weak,Low,3.0,4.9988,3.7987,1360.8596,-742.44,252,1
Ginger,2019,Kharif,Andhra Pradesh,1.922,721.96,0.32,Neutral,Weak,Normal,3.0,4.9988,3.7987,1360.8596,-638.9,252,1
Gram,1997,Rabi,Andhra Pradesh,0.338,260.94,0.975,El Nino,Moderate,Low,1.0,0.859,0.3188,236.6773,24.26,505,2
Gram,1998,Kharif,Andhra Pradesh,1.0,603.86,-0.94,La Nina,Moderate,Low,1.0,0.859,0.3188,236.6773,367.18,505,1
Gram,1998,Rabi,Andhra Pradesh,0.95375,277.78,0.25,El Nino,Weak,Low,1.0,0.859,0.3188,236.6773,41.1,505,2
Gram,1999,Rabi,Andhra Pradesh,0.824761905,210.03,-1.5,La Nina,Strong,Low,1.0,0.859,0.3188,236.6773,-26.65,505,2
Gram,2000,Kharif,Andhra Pradesh,1.1575,728.31,-0.56,La Nina,Moderate,Normal,1.0,0.859,0.3188,236.6773,491.63,505,1
Gram,2000,Rabi,Andhra Pradesh,1.4145,137.53,-1.125,La Nina,Strong,Low,1.0,0.859,0.3188,236.6773,-99.15,505,2
Gram,2001,Kharif,Andhra Pradesh,1.092857143,503.26,-0.16,Neutral,Weak,Low,1.0,0.859,0.3188,236.6773,266.58,505,1
Gram,2001,Rabi,Andhra Pradesh,1.419,356.02,-0.45,La Nina,Weak,Low,1.0,0.859,0.3188,236.6773,119.34,505,2
Gram,2002,Kharif,Andhra Pradesh,1.0075,368.88,0.92,El Nino,Moderate,Low,1.0,0.859,0.3188,236.6773,132.2,505,1
Gram,2002,Rabi,Andhra Pradesh,1.162380952,236.12,0.575,Neutral,Moderate,Low,1.0,0.859,0.3188,236.6773,-0.56,505,2
Gram,2003,Kharif,Andhra Pradesh,1.656666667,578.76,0.1399999999999999,Neutral,Weak,Low,1.0,0.859,0.3188,236.6773,342.08,505,1
Gram,2003,Rabi,Andhra Pradesh,1.338947368,285.159999999999,0.575,El Nino,Moderate,Low,1.0,0.859,0.3188,236.6773,48.48,505,2
Gram,2004,Kharif,Andhra Pradesh,0.885,531.9,0.5599999999999999,El Nino,Moderate,Low,1.0,0.859,0.3188,236.6773,295.22,505,1
Gram,2004,Rabi,Andhra Pradesh,1.09,215.11,0.5249999999999999,Neutral,Moderate,Low,1.0,0.859,0.3188,236.6773,-21.57,505,2
Gram,2005,Rabi,Andhra Pradesh,1.602631579,407.12,-0.05,El Nino,Weak,Low,2.0,0.859,0.3188,236.6773,170.44,505,2
Gram,2006,Rabi,Andhra Pradesh,1.465,249.8,0.0249999999999999,La Nina,Weak,Low,2.0,0.859,0.3188,236.6773,13.12,505,2
Gram,2007,Rabi,Andhra Pradesh,1.28,364.56,-0.55,La Nina,Moderate,Low,2.0,0.859,0.3188,236.6773,127.88,505,2
Gram,2008,Rabi,Andhra Pradesh,1.627619048,283.17,-1.1,La Nina,Strong,Low,2.0,0.859,0.3188,236.6773,46.49,505,2
Gram,2009,Rabi,Andhra Pradesh,1.386818182,228.51,0.35,La Nina,Weak,Low,2.0,0.859,0.3188,236.6773,-8.17,505,2
Gram,2010,Rabi,Andhra Pradesh,1.36,408.08,-0.1,El Nino,Weak,Low,2.0,0.859,0.3188,236.6773,171.4,505,2
Gram,2011,Rabi,Andhra Pradesh,1.1105,163.41,-1.05,La Nina,Strong,Low,2.0,0.859,0.3188,236.6773,-73.27,505,2
Gram,2012,Rabi,Andhra Pradesh,1.322,248.959999999999,-0.325,La Nina,Weak,Low,2.0,0.859,0.3188,236.6773,12.28,505,2
Gram,2013,Rabi,Andhra Pradesh,1.639090909,308.93,-0.225,Neutral,Weak,Low,2.0,0.859,0.3188,236.6773,72.25,505,2
Gram,2014,Rabi,Andhra Pradesh,1.636153846,227.63,0.225,Neutral,Weak,Low,2.0,0.859,0.3188,236.6773,-9.05,505,2
Gram,2015,Kharif,Andhra Pradesh,1.0,608.36,1.9,El Nino,Strong,Low,3.0,0.859,0.3188,236.6773,371.68,505,1
Gram,2015,Rabi,Andhra Pradesh,1.478333333,338.8,1.6749999999999998,El Nino,Strong,Low,3.0,0.859,0.3188,236.6773,102.12,505,2
Gram,2016,Kharif,Andhra Pradesh,0.4,726.59,-0.4,La Nina,Weak,Normal,3.0,0.859,0.3188,236.6773,489.91,505,1
